name,x,y,norm,distinct
tbb,-4.514933,-10.822863,55.46169849544819,176
tcl,7.682554,53.046783,27.129319932501073,444
tclap,-16.08626,-31.34027,14.212670403551895,34
tcsh,-7.937156,10.511295,52.316345438113316,241
tealeaf,-16.055874,33.78516,11.832159566199232,70
tensorflow-lite,-28.33391,-39.625904,8.18535277187245,67
tetgen,-32.42479,-14.745877,13.490737563232042,29
texinfo,39.9891,16.287144,89.47625383307015,924
texlive,-7.537449,22.013268,38.52272056851645,281
thepeg,22.191938,-1.4610082,38.98717737923585,660
time,-14.593964,1.682191,7.810249675906654,39
tinker,-17.532486,33.588768,11.832159566199232,70
tioga,-29.524492,5.8523026,18.867962264113206,33
tk,25.703903,58.161674,16.1245154965971,227
tkonlinesw,63.032703,-5.645724,34.45286635390443,655
tkrzw,-27.866983,-0.6152265,5.916079783099616,21
tmux,0.19326408,44.02118,73.02054505411473,633
toprex,37.65921,-41.541866,23.280893453645632,541
tower-agent,-43.20879,9.170026,4.69041575982343,11
tower-cli,-43.20879,9.170026,4.69041575982343,11
tree,5.2494645,11.845196,18.2208671582886,166
trilinos,3.9218204,-52.726505,278.7507847522586,479
trimmomatic,5.6833587,46.138645,29.748949561287034,331
trinity,10.855734,29.789566,26.19160170741759,234
triton-inference-client,63.032703,-5.645724,34.45286635390443,655
tuning-playground,-42.726944,2.6332867,3.0,5
turbine,-1.0663782,-53.76456,192.93263072896715,336
turbovnc,-36.165977,-2.4326453,1.4142135623730951,2
tut,-36.357517,4.5217085,15.427248620541512,7
tycho2,-17.543476,32.43606,11.832159566199232,70
ucx,29.630604,17.592882,51.03920062069938,914
udunits,1.8408171,2.506411,40.95119045888654,254
ufs-bundle-env,-36.10295,0.56264734,1.4142135623730951,1
ufs-pyenv,-43.79869,-0.9523817,3.872983346207417,15
ufs-srw-app-env,-43.7952,-0.94727474,4.898979485566356,15
ufs-utils-env,-4.8030105,-28.296719,14.352700094407323,102
ufs-weather-model-debug-env,-41.21622,-2.0145419,2.6457513110645907,5
ufs-weather-model-env,-2.8329546,-28.42048,18.2208671582886,115
umap,-1.0690452,-54.470577,195.24599867859007,335
umpire,-0.45861748,-57.225426,214.04205194307028,396
unblur,-23.647984,-20.837654,5.385164807134504,28
unifyfs,-5.8567796,-54.40042,174.63962895059072,321
unqlite,-27.866983,-0.6152265,5.916079783099616,21
unzip,-0.4904932,8.601105,57.16642371182581,372
upcxx,3.670123,-55.49064,196.77652298991362,349
upp,-4.905836,-19.87064,18.867962264113206,124
upp-env,-4.8030105,-28.296719,14.352700094407323,102
util-linux,-32.772305,-22.033628,4.58257569495584,21
util-linux-uuid,33.611885,14.702048,56.00892785976178,881
util-macros,-4.2838435,22.471048,25.436194683953808,212
utility1,-35.280563,-4.4209266,3.4641016151377544,4
utm,53.41706,-0.7944231,34.45286635390443,655
uuid,-26.99358,-3.6935673,13.92838827718412,34
vagabond,-40.056778,-4.4863987,2.6457513110645907,7
valgrind,34.537914,18.864597,63.99218702310463,1071
variorum,-2.3610814,-12.584558,128.5379321445619,226
vasp,-38.898132,12.069531,6.48074069840786,17
vc,-18.06181,-17.103539,11.045361017187261,35
vcftools,9.795306,31.03086,26.739483914241877,234
vdt,53.41706,-0.7944231,34.45286635390443,655
veccore,27.347128,-1.6754823,38.98717737923585,660
vecgeom,31.14455,-11.310314,39.230090491866065,668
vecmem,-18.14833,-32.3111,10.63014581273465,43
veloc,-0.20164247,-55.70445,177.8988476634967,332
vesta,9.628621,28.312296,24.839484696748443,232
vgm,-32.197346,-17.005852,3.1622776601683795,5
vim,-16.734695,17.65185,68.97825744392213,365
visit,-5.4196854,18.991592,36.138621999185304,172
vite,-51.719826,-1.6013882,1.7320508075688772,3
vmd,25.656277,57.56761,16.1245154965971,227
voropp,-1.069869,55.32848,13.038404810405298,170
votca,-4.6435823,21.680666,18.867962264113206,163
vpfft,-16.822905,33.839184,11.832159566199232,70
vpic,-18.022602,33.09951,11.832159566199232,70
vtk,-3.935963,55.43973,23.979157616563597,205
vtk-h,-23.207094,-7.2876034,12.36931687685298,32
vtk-m,3.3769534,-49.17254,185.9247159470736,355
w3emc,-1.9000449,-18.839523,36.75595189897821,167
w3nco,0.014233088,0.75494254,38.262252939417984,182
wannier90,6.9687552,-36.991074,138.52797551397336,270
warpx,-8.76881,25.534555,29.698484809834994,199
wcslib,-49.20387,-8.127481,10.44030650891055,31
wcstools,-44.81312,1.5833575,8.306623862918075,25
wget,-10.631318,17.72912,51.836280730777744,337
wgpu-native,-37.5153,-0.6233813,1.4142135623730951,2
wgrib2,-4.89921,-19.869205,19.6468827043885,124
which,3.0918646,10.327217,12.328828005937952,118
works,-35.81208,-0.4449625,1.0,1
wrf,-19.996649,28.679827,9.848857801796104,43
wrf-io,-2.2593143,-23.830057,28.827070610799147,139
wrf_io,-10.580669,-21.929945,6.708203932499369,45
wsclean,-16.50747,-17.033934,10.04987562112089,53
ww3-env,-4.3937826,-28.666931,14.352700094407323,102
wxwidgets,-14.736288,7.7939878,13.379088160259652,101
xbraid,-9.009501,-16.14035,30.265491900843113,53
xcrysden,25.656277,57.56761,16.1245154965971,227
xedit,-36.165977,-2.4326453,1.4142135623730951,2
xerces-c,32.65391,16.210783,56.00892785976178,878
xextproto,53.41706,-0.7944231,34.45286635390443,655
xgboost,35.834324,31.999443,36.837480912787726,770
xgc1,-32.60639,-6.031467,2.23606797749979,5
xios,-19.44333,-8.128388,15.652475842498529,53
xlc,-9.606807,-9.973939,9.327379053088816,54
xlf,-9.606833,-9.973944,9.327379053088816,54
xpmem,42.914127,-46.300365,25.39685019840059,644
xrandr,42.914127,-46.300365,25.39685019840059,644
xrdcl-record,42.914127,-46.300365,25.39685019840059,644
xrootd,38.020737,6.016532,44.710177812216315,744
xrootd-toolfile,9.972357,-23.427471,13.416407864998739,109
xsbench,-15.366939,33.483437,11.832159566199232,70
xsdk,-10.920338,-4.7102914,14.212670403551895,101
xtensor,53.41706,-0.7944231,34.45286635390443,655
xterm,-25.784847,18.34247,18.627936010197157,135
xtl,53.41706,-0.7944231,34.45286635390443,655
xz,45.75487,19.524397,210.35446275275456,1155
xz-toolfile,9.972357,-23.427471,13.416407864998739,109
yafyaml,-1.6987638,-28.923147,21.587033144922902,112
yambo,-1.069869,55.32848,13.038404810405298,170
yaml-cpp,34.942875,-43.440777,37.26929030716845,610
yarn,-43.351273,-16.132545,2.8284271247461903,8
ycsb,-30.42419,-5.001791,2.449489742783178,3
ycsb-cpp-interface,-27.82064,-0.85977507,4.58257569495584,21
yoda,22.479347,-1.4794313,38.98717737923585,660
zeromq,-28.932587,-11.611458,15.491933384829668,55
zfp,0.079458535,-57.312244,200.76852342934637,400
zip,52.881115,-4.0801997,34.85685011586675,660
zlib,41.655502,17.081226,105.21881960942159,1098
zlib-toolfile,9.972357,-23.427471,13.416407864998739,109
zoltan,-31.973108,-6.1893997,3.7416573867739413,6
zsh,-11.241269,23.70579,41.641325627314025,241
zstd,40.4497,15.84196,83.4445923951936,876
zstd-toolfile,12.439185,-21.430548,10.44030650891055,109
zstd:,-27.639055,-7.9879074,4.795831523312719,10
